Mouse gene name	Gene name	Gene stable ID
	OFD1P6Y	ENSG00000242153
	XKRY	ENSG00000250868
	XKRYP7	ENSG00000244646
		ENSG00000282909
		ENSG00000288686
	HSFY3P	ENSG00000227289
		ENSG00000290841
	TAB3P1	ENSG00000235462
		ENSG00000290852
	ANOS2P	ENSG00000241859
	RBMY2EP	ENSG00000223637
	GOLGA2P2Y	ENSG00000239533
	GOLGA2P2Y	ENSG00000291016
		ENSG00000278212
	TXLNGY	ENSG00000131002
	GYG2P1	ENSG00000206159
	CDY3P	ENSG00000232235
	USP9YP22	ENSG00000224408
	USP9YP4	ENSG00000238154
	ELOCP4	ENSG00000232924
		ENSG00000275310
	TTTY20	ENSG00000232808
	TSPY4	ENSG00000233803
	RNU6-130P	ENSG00000282867
		ENSG00000282877
		ENSG00000287304
	FAM197Y7	ENSG00000228383
	TPBG	ENSG00000283085
		ENSG00000286120
	FAM197Y6	ENSG00000237802
		ENSG00000286173
	TSPY8	ENSG00000229549
	TSPY3	ENSG00000228927
	RBMY2CP	ENSG00000215540
	RBMY2DP	ENSG00000215507
	ZNF736P9Y	ENSG00000239893
	FAM197Y8	ENSG00000225560
	PRKY	ENSG00000099725
	XKRYP7	ENSG00000290725
	BCORP1	ENSG00000215580
	FAM197Y8	ENSG00000293362
	FAM197Y5	ENSG00000290330
	FAM197Y5	ENSG00000225516
	TSPY1	ENSG00000258992
	FAM197Y4	ENSG00000290373
	FAM197Y4	ENSG00000274196
	TSPY9	ENSG00000238074
	FAM197Y3	ENSG00000290607
	FAM197Y3	ENSG00000230066
		ENSG00000290332
	FAM197Y2	ENSG00000234803
	TSPY10	ENSG00000236424
	RPL30P4	ENSG00000291497
	CNOT10-AS1	ENSG00000291498
	SUGT1P2	ENSG00000291499
	RPL23AP43	ENSG00000291500
	TRIM71	ENSG00000291501
	CNOT10	ENSG00000291502
	FAM197Y1	ENSG00000224336
	TSPY25P	ENSG00000234110
	TSPY16P	ENSG00000226223
		ENSG00000232617
	TTTY22	ENSG00000224075
		ENSG00000228379
		ENSG00000274445
	TSPY18P	ENSG00000231874
	RBMY2OP	ENSG00000234950
	RBMY2QP	ENSG00000236718
	TSPY20P	ENSG00000243643
		ENSG00000290378
	TSPY5P	ENSG00000225685
		ENSG00000278478
	RNA5SP518	ENSG00000251766
	RNA5SP519	ENSG00000252289
	DUX4L31	ENSG00000231411
	PCMTD1P1	ENSG00000226061
	CDC27P2	ENSG00000237447
		ENSG00000225840
	RNA5-8SP6	ENSG00000251705
	DLGAP5P1	ENSG00000237195
	TTTY23B	ENSG00000250204
	TSPY2	ENSG00000168757
	FAM197Y9	ENSG00000290448
	FAM197Y9	ENSG00000234830
		ENSG00000275352
	TSPY19P	ENSG00000234583
		ENSG00000235094
	LINC00280	ENSG00000229643
		ENSG00000235895
	TSPY17P	ENSG00000232620
		ENSG00000293672
		ENSG00000290954
		ENSG00000294545
		ENSG00000294758
		ENSG00000293305
		ENSG00000295056
	TTTY23	ENSG00000239225
	FAM224B	ENSG00000230663
		ENSG00000288463
		ENSG00000295335
	TTTY2B	ENSG00000212856
	TTTY1B	ENSG00000129816
	TTTY7	ENSG00000147753
	TTTY8B	ENSG00000185700
		ENSG00000291034
		ENSG00000290435
	NAA50P1	ENSG00000281819
	OR8J2	ENSG00000263150
	OR5T2	ENSG00000262851
		ENSG00000290369
	OR5T3	ENSG00000261897
	OR5T1	ENSG00000262784
	OR8H1	ENSG00000262611
		ENSG00000297760
		ENSG00000297994
		ENSG00000229308
	OR8I1P	ENSG00000280712
	OR8K3	ENSG00000262755
	TTTY10	ENSG00000229236
	FAM8A2P	ENSG00000281773
	OR8K2P	ENSG00000280617
	OR8K1	ENSG00000263328
	RPL5P29	ENSG00000281820
	OR8J1	ENSG00000262796
	OR8U8	ENSG00000262315
	OR8U9	ENSG00000281038
	OR8L1P	ENSG00000280577
	TTTY16	ENSG00000290323
	TTTY12	ENSG00000237048
		ENSG00000298447
	TTTY2	ENSG00000212855
	TTTY7B	ENSG00000147761
	ZFY-AS1	ENSG00000233070
		ENSG00000299745
		ENSG00000288049
		ENSG00000299844
		ENSG00000290853
		ENSG00000300212
		ENSG00000300312
		ENSG00000300595
	TTTY17C	ENSG00000223641
	SEPTIN14P23	ENSG00000228786
		ENSG00000301122
		ENSG00000290344
		ENSG00000288319
	U6	ENSG00000288521
	ABCD1P4	ENSG00000288394
		ENSG00000288228
	TXLNGY	ENSG00000291033
	PABPC1P9	ENSG00000288342
	SLC9B1P4	ENSG00000288315
	ACTR3BP6	ENSG00000288272
		ENSG00000303338
		ENSG00000303345
		ENSG00000277930
	FAM41AY2	ENSG00000290726
		ENSG00000291032
	LINC00278	ENSG00000231535
		ENSG00000304558
	TTTY1	ENSG00000129845
		ENSG00000286050
	TTTY11	ENSG00000290381
		ENSG00000286187
		ENSG00000305394
		ENSG00000293249
		ENSG00000305658
		ENSG00000289707
		ENSG00000306111
		ENSG00000306715
		ENSG00000286009
		ENSG00000308317
		ENSG00000286201
		ENSG00000309341
	BCORP1	ENSG00000291031
	H3-4	ENSG00000285435
	RPL23AP15	ENSG00000284795
		ENSG00000286247
	H2AC25	ENSG00000284841
	LINC00279	ENSG00000286217
	H2BC26	ENSG00000285449
	MIR4666A	ENSG00000284998
	H2BC27P	ENSG00000285234
		ENSG00000285050
	RNF187	ENSG00000285426
	RNA5S1	ENSG00000285166
	TTTY18	ENSG00000233699
	RNA5S2	ENSG00000285285
	RNA5S3	ENSG00000285168
	RNA5S16	ENSG00000284853
	RNA5S17	ENSG00000285158
	RNA5SP18	ENSG00000284877
	DUSP5P1	ENSG00000285311
		ENSG00000285183
	FTH1P2	ENSG00000285319
	RHOU	ENSG00000284984
		ENSG00000309700
	BTNL10P	ENSG00000285153
		ENSG00000293409
		ENSG00000309903
	TTTY8	ENSG00000183385
		ENSG00000310485
	PRKY	ENSG00000293442
	STSP1	ENSG00000227166
		ENSG00000295583
	RBMY2JP	ENSG00000227204
		ENSG00000299821
	XGY1	ENSG00000227447
		ENSG00000296286
	RBMY2WP	ENSG00000230727
		ENSG00000306918
	USP9YP28	ENSG00000224151
	TTTY14	ENSG00000176728
		ENSG00000275578
	OFD1P1Y	ENSG00000226011
	USP9YP14	ENSG00000227494
	RNASEH2CP1	ENSG00000237659
	XGY2	ENSG00000290840
	PPP1R12BP2	ENSG00000205936
	REREP1Y	ENSG00000225189
		ENSG00000305624
		ENSG00000230073
	GPR143YP	ENSG00000232583
		ENSG00000309393
	OFD1P15Y	ENSG00000234888
	REREP2Y	ENSG00000235014
	PPP1R12BP1	ENSG00000229238
		ENSG00000299596
	ANKRD36P1	ENSG00000188399
		ENSG00000294742
		ENSG00000277146
	OFD1P2Y	ENSG00000226611
	OFD1P5Y	ENSG00000240438
	RBMY2TP	ENSG00000237269
		ENSG00000288057
		ENSG00000288264
	OFD1P10Y	ENSG00000225466
		ENSG00000235981
		ENSG00000299288
	ELP5	ENSG00000288485
	GOLGA6L11P	ENSG00000223698
		ENSG00000297966
	DNM1P24	ENSG00000242854
	CSPG4P2Y	ENSG00000244231
	CSPG4P3Y	ENSG00000172342
		ENSG00000284071
		ENSG00000296017
	SEPTIN14P22	ENSG00000248792
		ENSG00000293927
		ENSG00000284380
		ENSG00000310249
	CSPG4P4Y	ENSG00000172294
	CSPG4P1Y	ENSG00000240450
	DNM1P48	ENSG00000239304
	GOLGA6L16P	ENSG00000197092
		ENSG00000307363
		ENSG00000235583
		ENSG00000304207
	TPTE2P4	ENSG00000215506
	RBMY1A3P	ENSG00000197038
		ENSG00000299768
	TSPY7P	ENSG00000188656
		ENSG00000301844
	TSPY6P	ENSG00000270073
		ENSG00000293749
	TSPY15P	ENSG00000236786
		ENSG00000308528
	RBMY3AP	ENSG00000231436
		ENSG00000309329
	CLDN7	ENSG00000288292
	RBMY2NP	ENSG00000229208
		ENSG00000310196
	TSPY13P	ENSG00000187657
		ENSG00000309435
	TSPY11P	ENSG00000238235
		ENSG00000296934
	RBMY2GP	ENSG00000223744
		ENSG00000295986
		ENSG00000229725
Rbmyf9	RBMY1D	ENSG00000244395
Rbmyf8	RBMY1D	ENSG00000244395
Rbmyf4	RBMY1D	ENSG00000244395
Rbmyf5	RBMY1D	ENSG00000244395
Rbmyf7	RBMY1D	ENSG00000244395
Rbmyf2	RBMY1D	ENSG00000244395
Rbmyf6	RBMY1D	ENSG00000244395
Rbmyf3	RBMY1D	ENSG00000244395
Rbmy	RBMY1D	ENSG00000244395
Rbmyf1	RBMY1D	ENSG00000244395
	Y_RNA	ENSG00000288215
	SLC2A4	ENSG00000288174
	LEUTX	ENSG00000280774
		ENSG00000281677
		ENSG00000251618
Rbmyf9	RBMY1E	ENSG00000242389
Rbmyf8	RBMY1E	ENSG00000242389
Rbmyf4	RBMY1E	ENSG00000242389
Rbmyf5	RBMY1E	ENSG00000242389
Rbmyf7	RBMY1E	ENSG00000242389
Rbmyf2	RBMY1E	ENSG00000242389
Rbmyf6	RBMY1E	ENSG00000242389
Rbmyf3	RBMY1E	ENSG00000242389
Rbmy	RBMY1E	ENSG00000242389
Rbmyf1	RBMY1E	ENSG00000242389
	DYRK1B	ENSG00000281320
		ENSG00000288371
	YBX2	ENSG00000288504
		ENSG00000227444
	RBMY2AP	ENSG00000226092
		ENSG00000295847
		ENSG00000237968
	OFD1P8Y	ENSG00000231159
		ENSG00000310035
	HSFY5P	ENSG00000232475
	USP9YP17	ENSG00000229553
	CDY12P	ENSG00000228850
	ELOCP15	ENSG00000232029
		ENSG00000236951
	EIF5A	ENSG00000288145
	TTTY6B	ENSG00000131548
Rbmyf9	RBMY1F	ENSG00000169800
Rbmyf8	RBMY1F	ENSG00000169800
Rbmyf4	RBMY1F	ENSG00000169800
Rbmyf5	RBMY1F	ENSG00000169800
Rbmyf7	RBMY1F	ENSG00000169800
Rbmyf2	RBMY1F	ENSG00000169800
Rbmyf6	RBMY1F	ENSG00000169800
Rbmyf3	RBMY1F	ENSG00000169800
Rbmy	RBMY1F	ENSG00000169800
Rbmyf1	RBMY1F	ENSG00000169800
	MIR6719	ENSG00000281403
	FBL	ENSG00000280548
	TSPY23P	ENSG00000229159
	RBMY2UP	ENSG00000225615
	RBMY1KP	ENSG00000229234
	TTTY5	ENSG00000215560
	TSPY22P	ENSG00000229940
	RBMY2FP	ENSG00000290336
	RBMY2FP	ENSG00000243040
	TTTY25P	ENSG00000259247
	TSPY21P	ENSG00000237902
Rbmyf9	RBMY1J	ENSG00000226941
Rbmyf8	RBMY1J	ENSG00000226941
Rbmyf4	RBMY1J	ENSG00000226941
Rbmyf5	RBMY1J	ENSG00000226941
Rbmyf7	RBMY1J	ENSG00000226941
Rbmyf2	RBMY1J	ENSG00000226941
Rbmyf6	RBMY1J	ENSG00000226941
Rbmyf3	RBMY1J	ENSG00000226941
Rbmy	RBMY1J	ENSG00000226941
Rbmyf1	RBMY1J	ENSG00000226941
	PRR13P5	ENSG00000280932
	PSMC4	ENSG00000281221
	GPS2	ENSG00000288325
		ENSG00000235059
	ZNF546	ENSG00000281526
	TTTY6	ENSG00000131538
	ELOCP8	ENSG00000234131
	CDY13P	ENSG00000224873
	USP9YP24	ENSG00000230814
		ENSG00000300637
	HSFY7P	ENSG00000228571
	OFD1P9Y	ENSG00000230476
		ENSG00000273589
		ENSG00000290348
	RBMY2BP	ENSG00000224657
		ENSG00000224917
		ENSG00000298004
	XKRY	ENSG00000290724
		ENSG00000300757
		ENSG00000297434
		ENSG00000281233
	ZNF780B	ENSG00000281601
		ENSG00000310304
	FAM224A	ENSG00000233522
		ENSG00000281009
	ZNF780A	ENSG00000280568
		ENSG00000288456
		ENSG00000295422
		ENSG00000299625
		ENSG00000293280
	NEURL4	ENSG00000288301
	TTTY9B	ENSG00000131007
		ENSG00000301107
		ENSG00000302211
		ENSG00000295232
	TTTY9A	ENSG00000290716
		ENSG00000307031
		ENSG00000251510
Nlgn4l	NLGN4Y	ENSG00000165246
		ENSG00000280797
	FCGBP	ENSG00000281123
		ENSG00000285111
		ENSG00000283272
		ENSG00000283276
	BRD7P1	ENSG00000284831
		ENSG00000285274
	RN7SKP205	ENSG00000284911
		ENSG00000284904
		ENSG00000285965
	LINC00596	ENSG00000285289
	DHRS4-AS1	ENSG00000285282
Ddx3y	DDX3Y	ENSG00000067048
	DHRS4L1	ENSG00000286673
	DHRS4L1	ENSG00000290630
	DHRS4L1	ENSG00000285036
	CARMIL3	ENSG00000284765
		ENSG00000288279
	ACAP1	ENSG00000288169
	CPNE6	ENSG00000285221
	KCTD11	ENSG00000288399
	FRG2	ENSG00000285063
		ENSG00000288409
	FRG1	ENSG00000283153
	TMEM95	ENSG00000288511
	MLLT10P2	ENSG00000283508
		ENSG00000283127
	TUBB7P	ENSG00000283593
	RNA5SP174	ENSG00000283700
	RNA5SP175	ENSG00000283581
	DUX4L9	ENSG00000283181
	RARRES2P4	ENSG00000283449
		ENSG00000284383
		ENSG00000284496
		ENSG00000284262
		ENSG00000283767
		ENSG00000284210
		ENSG00000283884
		ENSG00000283955
		ENSG00000284025
		ENSG00000283878
		ENSG00000284181
		ENSG00000283820
	RPL23AP84	ENSG00000283660
		ENSG00000292263
	DUX4L8	ENSG00000283363
	DUX4	ENSG00000283949
Usp9y	USP9Y	ENSG00000114374
	NRL	ENSG00000285493
	PCK2	ENSG00000285241
	PIMREGP3	ENSG00000288332
	Y_RNA	ENSG00000288443
	RPL22P14	ENSG00000288421
		ENSG00000288402
	GJA10	ENSG00000288435
	Y_RNA	ENSG00000288500
	CASP8AP2	ENSG00000288475
	DCAF11	ENSG00000284796
		ENSG00000284833
	WDR82P1	ENSG00000285086
Uty	UTY	ENSG00000183878
	LINC01822	ENSG00000291515
		ENSG00000284818
	FITM1	ENSG00000285321
	PSME1	ENSG00000284916
	NXNL2	ENSG00000291520
		ENSG00000291519
	EMC9	ENSG00000285377
		ENSG00000291517
	MIR4289	ENSG00000291518
		ENSG00000292255
		ENSG00000292257
		ENSG00000285298
	PSME2	ENSG00000284889
		ENSG00000291521
Kdm5d	KDM5D	ENSG00000012817
	MIR7703	ENSG00000285146
	RNF31	ENSG00000285152
	OBP2B	ENSG00000280584
	LCN1P1	ENSG00000280820
	Y_RNA	ENSG00000280632
	LCN1P2	ENSG00000281430
	SURF6	ENSG00000281309
	Y_RNA	ENSG00000281393
	MED22	ENSG00000281022
		ENSG00000284845
	RNA5SP383	ENSG00000285306
	IRF9	ENSG00000285048
	RPL21P81	ENSG00000281699
	RPL7A	ENSG00000280858
	REC8	ENSG00000285007
	SNORD24	ENSG00000280889
	SNORD36B	ENSG00000281243
	SNORD36A	ENSG00000281907
		ENSG00000283984
	SNORD36C	ENSG00000281541
	SURF1	ENSG00000280627
	SURF2	ENSG00000281024
	IPO4	ENSG00000285248
	SURF4	ENSG00000280951
	STKLD1	ENSG00000281245
	REXO4	ENSG00000280706
	ZFY	ENSG00000067646
	ADAMTS13	ENSG00000281244
Eif1ad14	EIF1AY	ENSG00000198692
Eif1ad18	EIF1AY	ENSG00000198692
Eif1ad17	EIF1AY	ENSG00000198692
Eif1ad8	EIF1AY	ENSG00000198692
Eif1ad16	EIF1AY	ENSG00000198692
Eif1a	EIF1AY	ENSG00000198692
Eif1ad6	EIF1AY	ENSG00000198692
Eif1ad13	EIF1AY	ENSG00000198692
Eif1ad11	EIF1AY	ENSG00000198692
Eif1ad7	EIF1AY	ENSG00000198692
Eif1ad19	EIF1AY	ENSG00000198692
Eif1ad3	EIF1AY	ENSG00000198692
Eif1ad12	EIF1AY	ENSG00000198692
Eif1ad2	EIF1AY	ENSG00000198692
Eif1ad15	EIF1AY	ENSG00000198692
Eif1ad4	EIF1AY	ENSG00000198692
Eif1ad10	EIF1AY	ENSG00000198692
		ENSG00000285125
		ENSG00000287341
	TM9SF1	ENSG00000285465
		ENSG00000285502
		ENSG00000284802
		ENSG00000285309
	TSSK4	ENSG00000285140
	RNU6-280P	ENSG00000252303
	Y_RNA	ENSG00000281771
	CHMP4A	ENSG00000285302
		ENSG00000285296
	MDP1	ENSG00000285200
	NEDD8-MDP1	ENSG00000285425
	NEDD8	ENSG00000285246
	CACFD1	ENSG00000280479
	GMPR2	ENSG00000284752
	SLC2A6	ENSG00000281165
	ABO	ENSG00000281879
		ENSG00000281256
	KAT6B	ENSG00000281813
	TNK1	ENSG00000283781
	PLSCR3	ENSG00000284009
	TINF2	ENSG00000284915
	TGM1	ENSG00000285348
	TMEM256-PLSCR3	ENSG00000284483
	TMEM256	ENSG00000283771
	ISLR	ENSG00000288508
	NLGN2	ENSG00000283859
	RABGGTA	ENSG00000285193
	STRA6	ENSG00000288257
		ENSG00000283843
	SPEM1	ENSG00000284598
	SPEM2	ENSG00000283714
	SPEM3	ENSG00000284090
		ENSG00000286184
	TMEM102	ENSG00000284228
		ENSG00000283895
	FGF11	ENSG00000283903
		ENSG00000284222
		ENSG00000284115
	CHRNB1	ENSG00000283946
	ZBTB4	ENSG00000283868
	SLC35G6	ENSG00000284515
		ENSG00000287436
		ENSG00000286762
	POLR2A	ENSG00000284832
	DHRS1	ENSG00000284868
	NOP9	ENSG00000285326
		ENSG00000281770
		ENSG00000281086
	DUSP29	ENSG00000281660
	CIDEB	ENSG00000285199
		ENSG00000285951
	LTB4R2	ENSG00000285203
	LTB4R	ENSG00000285456
		ENSG00000291475
	RPSAP28	ENSG00000291476
	ALMS1-IT1	ENSG00000291477
	ADCY4	ENSG00000284814
		ENSG00000291478
	NAT8	ENSG00000291479
	TPRKB	ENSG00000291480
		ENSG00000291481
		ENSG00000291482
	DUSP11	ENSG00000291483
	C2orf78	ENSG00000291484
	NAT8B	ENSG00000291485
	ALMS1P1	ENSG00000291486
	ALMS1P1	ENSG00000291487
	CCDC33	ENSG00000288407
	LTN1	ENSG00000291534
		ENSG00000288132
		ENSG00000288365
	CCDC33-AS1	ENSG00000288125
	CYP11A1	ENSG00000288362
	RPL23P2	ENSG00000291528
	RWDD2B	ENSG00000291523
		ENSG00000291531
	USP16	ENSG00000291527
	CCT8	ENSG00000291533
		ENSG00000285511
		ENSG00000288150
		ENSG00000291526
	RIPK3	ENSG00000285379
		ENSG00000288179
		ENSG00000291522
	LINC02255	ENSG00000288178
	MAP3K7CL	ENSG00000291525
	SEMA7A	ENSG00000288455
	RPL12P9	ENSG00000291532
	Y_RNA	ENSG00000291537
	U3	ENSG00000291536
		ENSG00000291524
	GAPDHP14	ENSG00000291529
	U6	ENSG00000285386
	NFATC4	ENSG00000285485
	MIR6881	ENSG00000288497
		ENSG00000288212
	UBL7	ENSG00000288408
		ENSG00000291543
	APOB	ENSG00000291544
		ENSG00000291545
		ENSG00000291546
	TDRD15	ENSG00000291547
	DPPA2P2	ENSG00000281316
	RPS6KA1	ENSG00000281877
	UBL7-DT	ENSG00000288390
		ENSG00000288276
		ENSG00000288341
	PPIAP46	ENSG00000288314
		ENSG00000293364
		ENSG00000288227
		ENSG00000293365
	MIR1976	ENSG00000280948
	RN7SL679P	ENSG00000281092
	Y_RNA	ENSG00000280876
	RNU7-29P	ENSG00000281679
		ENSG00000280806
		ENSG00000280926
		ENSG00000281805
	SEL1L2	ENSG00000291539
	RNU6-278P	ENSG00000291540
	RPS3P1	ENSG00000291542
		ENSG00000285500
		ENSG00000285429
	TRIM51FP	ENSG00000285143
	GRM5P1	ENSG00000285164
	GRM5P1	ENSG00000293525
	SLC25A26	ENSG00000282739
	DHRS4	ENSG00000284807
	DHRS4L2	ENSG00000292270
	DHRS4L1	ENSG00000284898
	RNU6-787P	ENSG00000282510
	RN7SL482P	ENSG00000282585
	MIR3649	ENSG00000284767
	ADIPOR2	ENSG00000285070
		ENSG00000285310
		ENSG00000285682
	RPS4XP14	ENSG00000284817
	CACNA2D4	ENSG00000284953
	INPP5D	ENSG00000281614
	RN7SL32P	ENSG00000280669
	ATG16L1	ENSG00000281089
	EI24P3	ENSG00000280781
		ENSG00000281707
	ZKSCAN7	ENSG00000281894
	ZKSCAN7-AS1	ENSG00000281456
	ZNF660	ENSG00000280661
	MPRIPP1	ENSG00000280795
	ZNF197	ENSG00000281709
	ZNF197-AS1	ENSG00000280907
	ZNF35	ENSG00000281306
		ENSG00000281102
	SOCS5P3	ENSG00000280872
	ZNF502	ENSG00000281448
	ZNF501	ENSG00000281661
	KIAA1143	ENSG00000281665
	KIF15	ENSG00000280610
		ENSG00000288454
	EP400P1	ENSG00000288400
		ENSG00000286298
	LRTM2	ENSG00000285383
		ENSG00000288447
	DDX51	ENSG00000288503
		ENSG00000285149
	LINC00940	ENSG00000285233
	DCP1B	ENSG00000284850
	SCARNA5	ENSG00000280652
	SCARNA6	ENSG00000281388
	SAG	ENSG00000281857
	NOC4L	ENSG00000288146
	Metazoa_SRP	ENSG00000281029
	Y_RNA	ENSG00000283318
	CENATAC-DT	ENSG00000281705
	CENATAC	ENSG00000280975
		ENSG00000285355
	CACNA1C-IT1	ENSG00000285291
		ENSG00000285324
	CACNA1C-AS4	ENSG00000285107
	CACNA1C-IT3	ENSG00000284775
		ENSG00000285924
		ENSG00000285983
	CACNA1C-AS3	ENSG00000284942
		ENSG00000284759
	CACNA1C-AS2	ENSG00000285101
	ITFG2-AS1	ENSG00000285335
		ENSG00000288256
	LINC02361	ENSG00000288291
	CACNA1C	ENSG00000285479
		ENSG00000288151
		ENSG00000288298
	GALNT9-AS1	ENSG00000288209
		ENSG00000288510
		ENSG00000288327
		ENSG00000288384
		ENSG00000288458
		ENSG00000288376
		ENSG00000288450
		ENSG00000288514
		ENSG00000288333
		ENSG00000288120
	GALNT9	ENSG00000288490
	RPL23AP64	ENSG00000281913
		ENSG00000280582
		ENSG00000281697
	RPS25	ENSG00000280831
		ENSG00000280928
	Y_RNA	ENSG00000281623
	TRAPPC4	ENSG00000280495
	MIR564	ENSG00000284275
	TMEM42	ENSG00000280516
	TGM4	ENSG00000281886
		ENSG00000284577
	HYOU1-AS1	ENSG00000281860
	HYOU1	ENSG00000280682
	LINC00411	ENSG00000281865
		ENSG00000280701
	ZNF852	ENSG00000281626
	LINC02985	ENSG00000280651
	MLXIP	ENSG00000281178
		ENSG00000285194
	TCERG1P2	ENSG00000285145
		ENSG00000285099
	XYLT1	ENSG00000285395
	KPNA7	ENSG00000284068
		ENSG00000284910
		ENSG00000284843
		ENSG00000285003
		ENSG00000285009
		ENSG00000286814
		ENSG00000285170
		ENSG00000285903
	RTP1	ENSG00000291554
	RTP4	ENSG00000291555
		ENSG00000291556
	LINC02041	ENSG00000291557
		ENSG00000291558
	MASP1	ENSG00000291559
		ENSG00000291569
	MCPH1-DT	ENSG00000291570
		ENSG00000281163
	LINC02783	ENSG00000281226
	VPS11-DT	ENSG00000280967
		ENSG00000283081
	VPS11	ENSG00000280616
	PADI1	ENSG00000281459
	PADI3	ENSG00000280549
		ENSG00000286057
		ENSG00000286146
	CYCSP41	ENSG00000278678
		ENSG00000279647
		ENSG00000280372
	OR4K11P	ENSG00000179381
		ENSG00000286148
		ENSG00000279477
		ENSG00000279303
		ENSG00000280614
	CTBP2P10	ENSG00000280330
	HBP1	ENSG00000283847
	RBPMSLP	ENSG00000234159
	MIR3972	ENSG00000281810
	SREK1IP1P1	ENSG00000229336
	PADI4	ENSG00000280908
	MIR548XHG	ENSG00000224141
		ENSG00000291571
		ENSG00000291572
	IGKV2OR2-1	ENSG00000291573
	TMEM131	ENSG00000291574
	FDPSP6	ENSG00000233676
		ENSG00000235965
		ENSG00000227075
	NEK4P1	ENSG00000225735
		ENSG00000232193
		ENSG00000226771
	PPIAP22	ENSG00000198618
	SLC6A6P1	ENSG00000226818
	CTBP2P9	ENSG00000279177
	IGKV2OR2-2	ENSG00000291575
	IGKV1OR2-3	ENSG00000291576
	TRIM43CP	ENSG00000291577
		ENSG00000234340
		ENSG00000291578
	GPAT2P2	ENSG00000291579
	SLC37A4	ENSG00000281500
	CHODL-AS1	ENSG00000231755
	RN7SL313P	ENSG00000291580
	FAHD2B	ENSG00000291581
	TUBAP1	ENSG00000237569
		ENSG00000286155
Tmprss15	TMPRSS15	ENSG00000154646
	ANKRD36	ENSG00000291582
	PADI6	ENSG00000280949
	RCC2-AS1	ENSG00000281391
		ENSG00000291583
	RCC2	ENSG00000281540
	VN1R7P	ENSG00000275592
	ZNF299P	ENSG00000219368
		ENSG00000225906
	SNX19P1	ENSG00000228184
		ENSG00000244278
		ENSG00000287801
		ENSG00000291584
	SLC25A15P4	ENSG00000273872
	IGKV1OR2-9	ENSG00000291585
	GPX1P2	ENSG00000215326
	IGKV2OR2-10	ENSG00000291586
		ENSG00000223870
	IGKV2OR2-7D	ENSG00000291587
		ENSG00000279895
	IGKV3OR2-5	ENSG00000291588
	IGKV1OR2-6	ENSG00000291589
	IGKV2OR2-7	ENSG00000291590
Ighv1-18	IGHV1OR21-1	ENSG00000277282
Ighv1-78	IGHV1OR21-1	ENSG00000277282
Ighv15-2	IGHV1OR21-1	ENSG00000277282
Ighv1-22	IGHV1OR21-1	ENSG00000277282
Ighv1-39	IGHV1OR21-1	ENSG00000277282
Ighv1-76	IGHV1OR21-1	ENSG00000277282
Ighv1-72	IGHV1OR21-1	ENSG00000277282
Ighv1-64	IGHV1OR21-1	ENSG00000277282
Ighv1-34	IGHV1OR21-1	ENSG00000277282
Ighv1-67	IGHV1OR21-1	ENSG00000277282
Ighv1-80	IGHV1OR21-1	ENSG00000277282
Ighv1-77	IGHV1OR21-1	ENSG00000277282
Ighv1-26	IGHV1OR21-1	ENSG00000277282
Ighv1-53	IGHV1OR21-1	ENSG00000277282
Ighv1-5	IGHV1OR21-1	ENSG00000277282
Ighv1-9	IGHV1OR21-1	ENSG00000277282
Ighv14-4	IGHV1OR21-1	ENSG00000277282
Ighv1-62-1	IGHV1OR21-1	ENSG00000277282
Ighv1-4	IGHV1OR21-1	ENSG00000277282
Ighv1-63	IGHV1OR21-1	ENSG00000277282
Ighv1-19	IGHV1OR21-1	ENSG00000277282
Ighv1-82	IGHV1OR21-1	ENSG00000277282
Ighv1-71	IGHV1OR21-1	ENSG00000277282
Ighv1-49	IGHV1OR21-1	ENSG00000277282
Ighv1-62-2	IGHV1OR21-1	ENSG00000277282
Ighv1-55	IGHV1OR21-1	ENSG00000277282
Ighv1-61	IGHV1OR21-1	ENSG00000277282
Ighv1-24	IGHV1OR21-1	ENSG00000277282
Ighv1-42	IGHV1OR21-1	ENSG00000277282
Ighv1-52	IGHV1OR21-1	ENSG00000277282
Ighv1-84	IGHV1OR21-1	ENSG00000277282
Ighv1-31	IGHV1OR21-1	ENSG00000277282
Ighv14-1	IGHV1OR21-1	ENSG00000277282
Ighv1-11	IGHV1OR21-1	ENSG00000277282
Ighv1-15	IGHV1OR21-1	ENSG00000277282
Ighv1-69	IGHV1OR21-1	ENSG00000277282
Ighv1-43	IGHV1OR21-1	ENSG00000277282
Ighv1-56	IGHV1OR21-1	ENSG00000277282
Ighv1-59	IGHV1OR21-1	ENSG00000277282
Ighv1-37	IGHV1OR21-1	ENSG00000277282
Ighv1-81	IGHV1OR21-1	ENSG00000277282
Ighv1-20	IGHV1OR21-1	ENSG00000277282
Ighv1-66	IGHV1OR21-1	ENSG00000277282
Ighv1-75	IGHV1OR21-1	ENSG00000277282
Ighv1-7	IGHV1OR21-1	ENSG00000277282
Ighv1-62-3	IGHV1OR21-1	ENSG00000277282
Ighv1-23	IGHV1OR21-1	ENSG00000277282
Ighv1-36	IGHV1OR21-1	ENSG00000277282
Ighv1-12	IGHV1OR21-1	ENSG00000277282
Ighv14-3	IGHV1OR21-1	ENSG00000277282
Ighv1-16	IGHV1OR21-1	ENSG00000277282
Ighv1-47	IGHV1OR21-1	ENSG00000277282
Ighv1-54	IGHV1OR21-1	ENSG00000277282
Ighv1-85	IGHV1OR21-1	ENSG00000277282
